Akron,41.0638893,-81.4856989,8,2004,3844
Akron,41.0638893,-81.4856989,8,2005,4096
Akron,41.0638893,-81.4856989,8,2006,4126
Akron,41.0638893,-81.4856989,8,2007,4207
Akron,41.0638893,-81.4856989,8,2008,4614
Akron,41.0638893,-81.4856989,8,2009,4251
Akron,41.0638893,-81.4856989,8,2010,4510
Akron,41.0638893,-81.4856989,8,2011,4442
Akron,41.0638893,-81.4856989,8,2012,4598
Akron,41.0638893,-81.4856989,8,2013,4682
Akron,41.0638893,-81.4856989,9,2001,2034
Akron,41.0638893,-81.4856989,9,2002,2083
Akron,41.0638893,-81.4856989,9,2003,2193
Akron,41.0638893,-81.4856989,9,2004,2356
Akron,41.0638893,-81.4856989,9,2005,2389
Akron,41.0638893,-81.4856989,9,2006,2257
Akron,41.0638893,-81.4856989,9,2007,2194
Akron,41.0638893,-81.4856989,9,2008,2109
Akron,41.0638893,-81.4856989,9,2009,1915
Akron,41.0638893,-81.4856989,9,2010,1954
Akron,41.0638893,-81.4856989,9,2011,1946
Akron,41.0638893,-81.4856989,9,2012,2002
Akron,41.0638893,-81.4856989,9,2013,2055
Akron,41.0638893,-81.4856989,10,2001,0
Akron,41.0638893,-81.4856989,10,2002,0
Akron,41.0638893,-81.4856989,10,2003,0
Akron,41.0638893,-81.4856989,10,2004,0
Akron,41.0638893,-81.4856989,10,2005,814
Akron,41.0638893,-81.4856989,10,2006,0
Akron,41.0638893,-81.4856989,10,2007,836
Akron,41.0638893,-81.4856989,10,2008,0
Akron,41.0638893,-81.4856989,10,2009,0
Akron,41.0638893,-81.4856989,10,2010,0
Akron,41.0638893,-81.4856989,10,2011,0
Akron,41.0638893,-81.4856989,10,2012,0
Akron,41.0638893,-81.4856989,10,2013,0
Akron,41.0638893,-81.4856989,11,2001,0
Akron,41.0638893,-81.4856989,11,2002,0
Akron,41.0638893,-81.4856989,11,2003,0
Akron,41.0638893,-81.4856989,11,2004,0
Akron,41.0638893,-81.4856989,11,2005,578
Akron,41.0638893,-81.4856989,11,2006,0
Akron,41.0638893,-81.4856989,11,2007,624
Akron,41.0638893,-81.4856989,11,2008,0
Akron,41.0638893,-81.4856989,11,2009,0
Akron,41.0638893,-81.4856989,11,2010,0
Akron,41.0638893,-81.4856989,11,2011,0
Akron,41.0638893,-81.4856989,11,2012,0
Akron,41.0638893,-81.4856989,11,2013,0
